customer_id,email,phone,age,registration_date,purchase_amount,status
438,user438@yandex.ru,+79346240528,63,2025-08-04,47645,Premium
439,user439@gmail.com,+79244694105,24,2024-08-25,35414,Premium
440,user440@yandex.ru,+79069936228,54,2025-10-15,26123,Premium
441,user441@gmail.com,,60,2024-12-15,5606,Premium
442,user442_invalid,+79009142693,50,2024-01-14,4675,Regular
443,user443@gmail.com,,23,2024-04-27,9782,Premium
444,user444@gmail.com,+79539666038,62,2024-06-16,22057,VIP
445,user445@gmail.com,,64,2023-07-27,15310,Premium
446,user446@gmail.com,+79570303367,37,2023-10-22,-656,Regular
447,user447@gmail.com,+79034806093,24,2024-01-07,34581,VIP
448,user448_invalid,+79877369031,42,2024-10-02,34457,Premium
441,user449@yandex.ru,+79791623662,42,2025-04-24,27281,Regular
450,user450_invalid,+79702994568,37,2025-07-06,21473,Regular
451,user451@gmail.com,,22,2025-05-17,19281,Regular
452,,,28,2022-12-18,39661,Premium
453,user453@yandex.ru,+79980200310,36,2024-06-30,42939,Regular
454,user454@yandex.ru,,52,2024-05-17,45349,VIP
455,user455@yandex.ru,+79081260962,63,2026-04-14,28756,VIP
456,user456@yandex.ru,+79862109546,47,2023-11-24,19680,Premium
457,user457@gmail.com,+79332854574,150,2024-07-07,35461,Regular
458,user458@gmail.com,+79472909935,40,2023-08-16,44432,VIP
459,user459@yandex.ru,+79392168325,150,2023-08-03,1378,Regular
460,user460@,+79538483031,18,2024-07-10,27773,Regular
461,user461@gmail.com,+79479517720,26,2023-03-12,18255,Regular
462,user462@yandex.ru,+79385058836,49,2024-05-09,1001,Regular
463,user463@gmail.com,,48,2026-03-22,43628,VIP
464,user464@yandex.ru,+79889123908,37,2023-12-29,35340,Premium
465,user465@yandex.ru,+79299544766,26,2024-12-19,11772,Regular
466,user466@gmail.com,+79034533367,999,2023-06-11,42598,Regular
467,user467@yandex.ru,+79650134238,37,2025-02-15,3084,Regular
468,user468@gmail.com,+79632335458,37,2023-01-07,39867,Regular
469,user469@gmail.com,+79193522702,52,2023-02-10,48669,Regular
470,user470@yandex.ru,+79353930961,36,2023-10-10,33798,Regular
471,user471@gmail.com,,42,2023-10-27,48665,Regular
472,user472@gmail.com,+79589699149,38,2023-04-25,46407,Regular
473,user473@gmail.com,,25,2023-10-05,20213,VIP
474,user474@yandex.ru,+79572936363,28,2023-02-26,5603,Premium
475,user475@yandex.ru,+79341719263,64,2025-05-19,34159,VIP
476,,+79483572374,31,2025-06-25,39182,Premium
477,user477@yandex.ru,+79207328616,57,2023-02-27,1907,Regular
478,user478@yandex.ru,+79404120440,35,2024-05-23,-3875,Regular
479,user479_invalid,+79315096272,42,2025-06-11,15804,Premium
480,user480@gmail.com,+79589964202,19,2023-02-20,48517,VIP
481,user481@gmail.com,+79235075176,26,2023-10-16,24426,Premium
482,user482@yandex.ru,,150,2023-04-01,215,Regular
483,user483@yandex.ru,+79906242208,58,2023-10-13,5583,Regular
484,user484@yandex.ru,+79225063953,54,2025-03-07,46158,Premium
485,@gmail.com,+79161910467,35,2024-11-20,16576,Regular
65,user486@yandex.ru,+79410511181,64,2024-07-04,44229,Regular
487,user487@yandex.ru,+79794226630,52,2022-12-28,44243,Premium
488,user488@yandex.ru,+79258672751,34,2024-05-29,17517,Regular
489,user489@yandex.ru,,18,2024-05-23,6464,Premium
490,user490@yandex.ru,+79056817319,45,2024-02-04,32016,VIP
491,user491@gmail.com,+79551541921,21,2025-08-27,35474,Premium
492,user492@gmail.com,+79692366184,64,2025-02-26,17285,Premium
493,user493@yandex.ru,+79943243290,32,2024-02-23,45240,VIP
494,user494@yandex.ru,+79565288566,46,2025-06-25,35228,Premium
495,user495@gmail.com,+79844224798,24,2024-02-17,42719,Premium
496,@gmail.com,+79223064980,34,2023-12-25,5801,Premium
497,user497@gmail.com,+79317817498,63,2024-06-27,22641,Regular
498,user498@yandex.ru,,28,2025-06-03,19572,Regular
499,user499@yandex.ru,+79994710231,19,2024-10-29,19267,Premium
500,user500@gmail.com,+79200477332,46,2023-04-19,13865,Regular
501,user501@yandex.ru,+79493519004,35,2024-09-01,22634,VIP
502,user502@yandex.ru,+79374131545,42,2023-10-27,38367,VIP
503,user503@gmail.com,+79776780363,20,2024-02-23,20167,VIP
504,user504@gmail.com,,18,2024-12-20,-243,Regular
212,user505@yandex.ru,+79800666959,31,2025-06-14,40096,Premium
506,user506@gmail.com,+79889637322,61,2025-04-25,22432,VIP
507,user507@gmail.com,+79767786799,150,2025-12-08,47894,VIP
508,user508@yandex.ru,+79430576514,57,2024-01-09,44370,Premium
509,user509@yandex.ru,,47,2025-07-03,48146,Premium
510,user510@yandex.ru,+79774745156,20,2024-03-26,36110,Regular
511,user511@yandex.ru,+79256601354,59,2024-03-14,24054,Premium
512,user512@yandex.ru,+79307698185,34,2023-09-08,39691,Regular
513,user513@yandex.ru,+79944114819,36,2025-06-23,33541,VIP
514,user514@gmail.com,+79123079175,53,2025-02-12,23331,VIP
515,user515@gmail.com,+79236725077,47,2025-02-08,31624,VIP
516,user516@gmail.com,+79438998857,23,2025-01-13,-5782,Regular
517,user517@gmail.com,+79891529254,35,2023-06-10,42955,Premium
518,user518@gmail.com,,28,2025-07-17,-2017,Regular
519,user519@gmail.com,+79003823873,50,2024-01-25,29553,VIP
520,user520@yandex.ru,,27,2025-03-19,15577,Regular
521,user521@gmail.com,+79795318481,36,2025-01-04,2880,Regular
522,user522@yandex.ru,,43,2025-08-30,2663,Regular
523,user523@yandex.ru,,30,2023-01-14,-5192,Regular
524,user524@yandex.ru,,26,2022-12-20,11593,Regular
525,@gmail.com,+79972047095,57,2024-09-22,36591,VIP
526,user526@gmail.com,+79327148764,62,2025-02-05,35450,Premium
527,user527@gmail.com,,150,2024-09-24,10763,Premium
528,user528@gmail.com,,30,2024-09-12,2637,Regular
529,user529@gmail.com,+79547470440,27,2026-02-02,8412,Premium
530,user530@gmail.com,+79201831247,42,2024-01-11,27586,VIP
531,user531@gmail.com,+79327364598,31,2024-07-14,25009,Regular
532,user532@yandex.ru,+79512622080,43,2025-01-04,-8198,Regular
533,user533@yandex.ru,+79196109206,26,2025-02-09,-4667,Regular
534,user534@gmail.com,+79260770351,51,2023-10-24,35919,VIP
535,user535@yandex.ru,+79584334315,20,2023-05-12,38523,VIP
536,,+79876150174,37,2023-11-14,39828,Regular
537,user537@gmail.com,+79754505933,53,2025-08-24,15366,Premium
538,user538@gmail.com,+79887901151,30,2023-04-06,1381,Regular
539,user539@gmail.com,,31,2023-09-18,-1268,Regular
540,,+79766015141,36,2023-11-09,37879,VIP
541,user541@gmail.com,+79041474142,18,2025-02-05,4175,Regular
542,user542@yandex.ru,+79897097883,38,2023-10-03,28690,VIP
543,,+79848478759,62,2025-07-19,-4152,Regular
544,user544@yandex.ru,+79417437168,34,2024-12-11,8070,Regular
545,user545@gmail.com,,53,2023-05-29,21876,Premium
546,user546@yandex.ru,,22,2025-02-28,41266,Premium
547,user547_invalid,+79519578128,28,2025-02-15,27912,Regular
548,user548@gmail.com,+79377877868,18,2025-05-26,1070,Regular
549,user549@yandex.ru,+79407152495,44,2023-11-03,29777,Premium
550,user550@yandex.ru,,26,2024-05-06,13490,Premium
551,user551@gmail.com,+79313488319,29,2023-09-25,27926,VIP
552,user552@,+79281892536,150,2025-03-18,-6623,Regular
498,user553@yandex.ru,+79156043280,58,2025-01-03,42982,Regular
554,user554@gmail.com,+79393513515,23,2024-07-23,18645,Regular
555,,+79945279632,19,2025-01-24,37939,Premium
556,user556@yandex.ru,+79598372628,21,2024-05-17,23544,VIP
557,user557@yandex.ru,+79119090471,150,2023-11-15,13731,Regular
558,user558@gmail.com,+79969973825,60,2024-03-27,8418,Regular
559,user559@gmail.com,+79967059240,62,2025-05-15,3407,Regular
560,,+79954410877,27,2025-04-03,40522,VIP
561,user561@yandex.ru,+79312715704,-5,2024-03-10,47498,Premium
562,@gmail.com,+79551503699,46,2025-07-25,20245,Premium
563,,+79183202270,32,2023-10-25,24662,VIP
564,user564@yandex.ru,+79716982156,22,2025-03-15,19091,Regular
565,user565@gmail.com,+79836828678,55,2022-12-29,32991,Premium
566,user566@gmail.com,+79732726265,21,2025-07-10,6240,Regular
567,user567@gmail.com,+79968952877,999,2025-05-12,35426,Regular
568,user568@gmail.com,+79171575234,19,2024-05-08,33737,VIP
569,user569@gmail.com,+79108104817,38,2023-05-28,49538,Premium
570,user570@gmail.com,+79244517118,25,2024-12-15,9472,Regular
571,user571@gmail.com,+79898952502,19,2023-11-04,28477,Regular
572,user572@yandex.ru,+79737275078,38,2023-01-27,-2411,Regular
573,user573@yandex.ru,+79392359182,27,2024-01-29,23916,Premium
574,user574@yandex.ru,,55,2024-09-04,21576,VIP
575,user575@yandex.ru,+79539662250,25,2024-08-19,42025,VIP
576,user576@,+79514313114,27,2023-11-17,66,Regular
117,user577@gmail.com,,19,2023-06-30,21015,VIP
578,user578@,,28,2023-01-26,40857,VIP
579,user579_invalid,+79954697187,33,2025-01-12,29583,Regular
580,user580@gmail.com,+79850281770,30,2023-01-08,41256,Premium
581,user581@yandex.ru,+79552962096,54,2025-09-10,10694,Regular
582,user582@gmail.com,+79221563904,52,2024-11-06,1752,Regular
583,user583@yandex.ru,+79869158615,54,2023-11-06,10931,Premium
584,@gmail.com,+79760742932,61,2025-08-04,8793,Premium
585,user585@yandex.ru,+79394058288,63,2023-05-01,11110,Regular
586,user586@yandex.ru,+79688037092,21,2024-08-17,37899,Regular
587,@gmail.com,+79871167044,26,2022-12-21,-9344,Regular
588,user588@yandex.ru,+79120780956,21,2024-06-28,719,Regular
589,user589@gmail.com,,150,2024-12-31,36975,VIP
590,user590@,+79712167204,150,2024-09-03,37420,VIP
591,user591@gmail.com,+79136274972,47,2024-08-22,21059,VIP
592,user592@yandex.ru,,150,2024-02-14,28718,Premium
593,user593@yandex.ru,,60,2025-04-03,11334,Premium
594,user594@gmail.com,+79283711613,23,2023-10-15,43723,VIP
595,user595@gmail.com,,63,2023-10-20,20081,Regular
596,user596@gmail.com,,37,2024-12-11,6862,Regular
597,@gmail.com,+79108035154,59,2023-10-13,24530,VIP
598,user598@gmail.com,+79905220619,59,2023-01-21,28804,Premium
599,user599_invalid,+79863907857,47,2023-09-26,20121,VIP
600,user600@gmail.com,+79003211369,44,2022-12-29,34550,Premium
601,user601@yandex.ru,+79141971366,31,2023-11-19,29799,Premium
602,user602@yandex.ru,+79218195464,19,2025-01-29,37921,Regular
603,user603_invalid,+79152059311,36,2024-01-06,38347,VIP
604,user604@yandex.ru,+79020909659,35,2024-11-19,32463,Regular
605,user605@gmail.com,+79580958703,48,2024-11-17,13503,Regular
606,user606@yandex.ru,+79324011890,46,2024-10-13,15663,Premium
607,user607@gmail.com,+79575632532,38,2024-08-29,3071,Regular
608,user608@,+79375452327,20,2023-09-27,18733,Regular
609,,+79214147682,19,2023-11-09,5796,Premium
610,user610@,,52,2025-12-22,25988,VIP
611,user611@gmail.com,+79539371032,49,2023-11-01,10976,Premium
612,user612@gmail.com,,29,2022-12-23,42188,VIP
613,user613@gmail.com,+79880283095,50,2023-02-09,46577,VIP
614,user614@yandex.ru,,64,2024-05-02,-7235,Regular
615,user615@gmail.com,+79917663912,35,2023-07-30,20539,Regular
616,user616@gmail.com,+79454392589,50,2024-08-07,27626,VIP
617,user617@gmail.com,+79390698423,40,2023-07-04,5649,Premium
618,user618@gmail.com,+79188785634,51,2023-10-05,20823,VIP
619,user619@yandex.ru,+79903917424,999,2024-07-15,2850,Regular
620,user620@yandex.ru,+79892342231,42,2024-01-17,48037,Regular
621,user621@gmail.com,+79717589292,32,2025-05-14,36021,Regular
622,user622@yandex.ru,+79543902313,31,2023-08-06,13335,Premium
623,user623@yandex.ru,,54,2024-04-22,38727,Premium
624,,,28,2024-05-04,12886,Premium
625,user625@yandex.ru,+79170346097,61,2026-06-10,47921,Premium
626,user626@yandex.ru,+79465576058,28,2024-06-30,20365,Premium
627,user627@yandex.ru,+79744730434,150,2025-06-29,-8312,Regular
628,user628@gmail.com,+79743776627,40,2024-12-26,-8812,Regular
629,user629@gmail.com,+79901864391,34,2025-01-29,2765,Regular
326,user630@yandex.ru,+79401564054,49,2025-04-09,25757,VIP
631,user631@yandex.ru,,41,2023-11-02,9930,Regular
632,user632@gmail.com,+79311480987,24,2023-11-08,21225,Regular
633,user633@yandex.ru,+79167268059,150,2024-11-07,7642,Regular
634,user634@yandex.ru,+79529797806,-5,2023-12-13,31933,Regular
635,user635@yandex.ru,+79131778513,42,2023-11-14,-6135,Regular
636,user636@yandex.ru,+79712237974,63,2024-08-05,42098,Premium
637,user637@yandex.ru,,56,2024-10-11,21577,Regular
638,,+79370618350,27,2025-08-21,13777,Premium
639,user639_invalid,+79642152427,47,2024-09-10,-324,Regular
640,user640@gmail.com,+79458671968,61,2023-08-25,47258,VIP
641,user641@gmail.com,+79782183293,59,2024-09-01,1777,Regular
561,user642@gmail.com,+79430297851,63,2024-11-14,-5227,Regular
643,user643@gmail.com,+79058040667,49,2023-04-01,36526,Premium
644,user644@yandex.ru,+79960073692,38,2023-07-31,11384,Premium
645,user645@yandex.ru,,20,2023-03-21,-1569,Regular
646,user646@yandex.ru,+79722570599,21,2023-07-25,19276,Regular
647,user647@yandex.ru,,28,2024-02-20,13306,Premium
648,@gmail.com,+79848257113,58,2024-10-14,15651,Premium
649,user649@yandex.ru,+79352809243,32,2024-06-06,-1836,Regular
650,user650@gmail.com,+79936739830,48,2023-04-06,42372,VIP
651,user651_invalid,+79551920037,62,2025-05-16,32125,VIP
652,user652@yandex.ru,+79263875821,25,2024-09-15,43642,Premium
653,user653@yandex.ru,+79339619319,150,2024-01-04,44958,Regular
654,user654@yandex.ru,+79710457176,32,2023-12-18,20595,Regular
655,user655@yandex.ru,+79589467279,49,2023-08-18,42986,Premium
656,user656@gmail.com,+79226361476,46,2025-07-28,26119,Regular
657,user657@yandex.ru,+79525600629,48,2023-02-15,33734,Premium
658,user658@gmail.com,,20,2025-02-12,1067,Regular
659,user659@gmail.com,+79868979199,999,2024-11-01,1726,Regular
660,user660@gmail.com,+79918942397,53,2023-08-30,47307,VIP
661,user661@yandex.ru,+79946776366,25,2023-10-21,42278,VIP
662,user662@,+79831941396,41,2023-03-24,27228,Premium
663,user663@gmail.com,,21,2024-06-28,37458,Premium
664,user664@gmail.com,,-5,2023-03-18,25958,Regular
665,user665@gmail.com,+79901014524,30,2024-08-03,-3702,Regular
666,user666@gmail.com,+79496093898,43,2024-01-06,15722,Premium
667,user667@gmail.com,+79253202232,45,2023-01-17,38014,VIP
668,,+79289003968,37,2023-10-06,6861,Premium
669,,+79564403097,39,2024-04-16,44932,Premium
670,user670@yandex.ru,+79266764214,50,2025-01-27,33837,Premium
671,user671@yandex.ru,+79565685720,19,2023-12-16,38549,Premium
672,user672@yandex.ru,+79456339832,41,2023-12-25,26205,Regular
673,,+79652446634,38,2023-05-14,36536,VIP
674,user674@gmail.com,+79137149387,40,2025-01-06,41093,VIP
675,user675@yandex.ru,+79007297881,41,2025-01-02,13026,Regular
676,user676@yandex.ru,,56,2024-11-24,38688,VIP
677,user677@yandex.ru,+79375250742,27,2025-01-25,29482,Regular
678,user678_invalid,+79638218867,55,2024-02-28,21390,Premium
679,user679@yandex.ru,+79090940458,55,2025-05-02,12577,Regular
680,user680@gmail.com,+79029159511,150,2023-12-11,864,Regular
681,user681@yandex.ru,+79306372918,41,2024-07-01,30031,Premium
682,user682@gmail.com,+79833789092,56,2024-12-01,3258,Regular
308,user683@yandex.ru,+79997683625,18,2023-12-18,15184,Regular
684,user684@yandex.ru,+79208238208,36,2025-03-28,32872,Premium
685,user685@,,64,2024-06-16,370,Regular
202,user686@yandex.ru,+79385053401,25,2023-11-09,49390,Premium
687,user687@yandex.ru,+79832253528,41,2024-03-16,47078,VIP
688,user688@yandex.ru,+79678150584,39,2025-02-09,39830,VIP
689,user689@gmail.com,+79271391612,23,2022-12-23,44380,Premium
690,user690@gmail.com,+79484646447,21,2024-05-30,818,Regular
691,user691@yandex.ru,+79235127913,18,2025-07-09,32060,Premium
692,user692@gmail.com,+79688452326,37,2024-04-17,48880,Regular
693,user693@yandex.ru,,45,2025-06-05,36159,Regular
694,user694@gmail.com,+79771620785,47,2023-01-15,17352,Regular
695,user695@gmail.com,+79901019912,29,2025-07-31,19733,Regular
696,@gmail.com,,25,2023-03-18,14855,Regular
697,user697@yandex.ru,+79684595828,37,2023-06-10,9569,Regular
698,user698@gmail.com,+79032251324,31,2023-12-29,37008,Regular
699,,+79108191133,28,2023-11-16,12818,Premium
700,user700@yandex.ru,+79771596097,26,2024-07-20,19230,Premium
701,user701@yandex.ru,+79775828709,57,2024-07-18,2024,Regular
702,user702@gmail.com,,29,2024-06-05,42314,VIP
703,user703@gmail.com,+79628079925,57,2026-01-18,27928,Regular
704,user704@gmail.com,+79065586411,-5,2023-11-28,15037,Regular
705,user705@yandex.ru,+79179818158,25,2023-10-29,21550,Premium
706,,+79549100027,30,2024-04-14,49228,Premium
707,,,-5,2024-06-27,35393,Premium
708,user708@gmail.com,+79020239727,-5,2025-04-07,11197,Premium
709,user709@yandex.ru,+79399892211,150,2025-03-19,7146,Premium
710,user710@gmail.com,+79206804222,40,2023-09-06,21966,Regular
711,user711@,+79799065674,42,2025-06-16,-8953,Regular
712,user712@gmail.com,+79228527446,42,2025-01-09,-6002,Regular
713,user713@yandex.ru,+79663534062,20,2024-05-13,49882,VIP
41,user714@gmail.com,+79544647516,64,2025-11-27,30628,Regular
715,user715@yandex.ru,+79496691668,-5,2023-06-16,5328,Regular
716,user716@gmail.com,+79652033846,60,2025-02-28,28067,Regular
717,user717@gmail.com,+79840653163,35,2025-01-26,24843,VIP
718,user718@yandex.ru,+79571483224,49,2026-05-27,10055,Premium
172,user719@yandex.ru,+79514308529,19,2024-12-29,15704,Regular
720,user720@gmail.com,+79377171342,150,2025-06-30,49648,Regular
721,@gmail.com,+79250290499,49,2024-10-01,31958,Regular
722,user722@yandex.ru,+79103743498,32,2025-11-24,39963,VIP
723,user723@gmail.com,+79187522257,56,2025-05-31,17357,Regular
724,user724@yandex.ru,+79704807016,56,2024-03-12,22257,Regular
725,user725@gmail.com,+79282737032,-5,2024-06-22,3239,Regular
726,user726@yandex.ru,+79302626319,-5,2023-04-21,2801,Regular
727,user727@yandex.ru,+79720517866,26,2023-03-22,26754,Regular
728,user728@yandex.ru,+79944719010,49,2024-09-12,-7043,Regular
729,,+79087396543,36,2023-07-22,23396,Premium
730,user730@yandex.ru,+79476841951,999,2023-05-06,38140,VIP
731,user731@gmail.com,+79433566999,45,2025-06-22,30697,VIP
732,user732@gmail.com,+79979683657,20,2025-06-15,25287,Regular
733,user733@gmail.com,+79586759042,58,2024-12-15,46193,Regular
734,@gmail.com,,36,2023-04-09,4382,Regular
735,user735@gmail.com,+79306052204,55,2023-07-10,47928,VIP
736,user736@gmail.com,+79565068682,43,2023-07-13,16105,Regular
737,user737@gmail.com,,27,2024-03-18,7928,Premium
738,user738@gmail.com,+79126928589,24,2023-07-13,13285,Regular
739,user739@yandex.ru,+79444081308,60,2023-01-04,8378,Regular
740,user740@gmail.com,+79153197832,23,2025-02-26,-8859,Regular
741,user741_invalid,+79840262271,22,2024-11-28,46022,Premium
742,user742@yandex.ru,,64,2025-08-18,-9732,Regular
743,user743@gmail.com,+79858259888,18,2023-09-15,-5820,Regular
744,user744@gmail.com,+79657933970,46,2023-05-25,14267,Regular
745,user745@yandex.ru,+79356457090,21,2024-11-23,4512,Regular
746,user746@yandex.ru,+79168757621,51,2025-06-16,38091,VIP
747,user747@yandex.ru,+79921548873,48,2023-06-21,29672,Regular
748,user748@yandex.ru,+79213807750,42,2025-05-23,1845,Regular
749,user749@yandex.ru,,60,2023-07-10,42608,Regular
750,user750@yandex.ru,+79756269136,39,2025-07-11,18880,Regular
751,user751@yandex.ru,+79453736072,33,2025-09-10,32839,Regular
752,user752@yandex.ru,,30,2023-03-22,39477,Premium
753,user753@gmail.com,+79406900512,28,2024-08-24,48926,VIP
754,user754@gmail.com,+79268919247,43,2023-06-18,31568,Regular
755,user755@gmail.com,+79056564794,41,2023-11-25,6083,Premium
756,user756@yandex.ru,+79489432234,61,2023-06-03,46585,VIP
757,user757@gmail.com,+79236694089,40,2024-11-25,18617,Premium
758,user758@gmail.com,+79023380568,46,2024-08-20,38897,Regular
759,user759@gmail.com,+79722461123,60,2024-12-04,23778,Premium
760,user760@gmail.com,+79664456640,36,2023-07-15,49080,Regular
761,user761@yandex.ru,+79647630902,56,2023-07-08,36943,Regular
762,user762@yandex.ru,+79054827081,30,2023-04-14,-3583,Regular
763,user763@yandex.ru,+79271227127,20,2024-10-20,31212,VIP
764,user764@yandex.ru,+79015547488,45,2024-06-06,33697,VIP
765,@gmail.com,+79779365248,43,2025-02-24,916,Regular
766,user766@gmail.com,+79376750878,29,2023-05-25,-7382,Regular
767,user767@gmail.com,+79169132924,50,2024-06-12,17094,Regular
768,user768_invalid,+79864548351,150,2023-07-12,37138,Premium
769,user769@gmail.com,+79011106789,37,2024-11-09,4535,Regular
770,user770@gmail.com,+79810169312,21,2022-12-31,27757,Regular
771,user771@yandex.ru,+79395234314,49,2023-10-13,-5238,Regular
772,user772@gmail.com,+79696199487,44,2024-07-12,28083,VIP
773,user773@yandex.ru,,62,2023-03-13,13824,Regular
774,user774@gmail.com,+79504904529,25,2025-10-07,42678,Regular
